LinkId,Geometry
180461,"LINESTRING(356683.58423 6687882.85211,356684.02150 6687881.35832,356684.27856 6687879.76362,356684.31998 6687877.84755,356684.18233 6687876.50922,356683.92066 6687875.25590,356683.31914 6687873.49920,356682.60828 6687872.08258,356681.86802 6687870.94580,356680.68795 6687869.54505,356679.62344 6687868.57156,356678.52316 6687867.76702,356676.36451 6687866.62284,356674.78701 6687866.09053,356673.26006 6687865.77784,356671.53926 6687865.65431,356670.47927 6687865.68192,356668.65988 6687865.95348,356666.99684 6687866.43857,356665.56883 6687867.05478,356664.48911 6687867.66207,356663.49826 6687868.36439,356662.51571 6687869.21087,356660.91540 6687871.04974,356660.15732 6687872.23934,356659.67368 6687873.19063,356659.09410 6687874.71487,356658.63455 6687876.74400,356658.52281 6687878.09669,356658.59093 6687879.93970,356658.94251 6687881.83316,356659.39259 6687883.19803,356660.01713 6687884.56398,356660.99389 6687886.12107,356662.67062 6687887.98279,356663.96695 6687889.03195,356666.27121 6687890.33464,356668.09693 6687890.96393,356670.12022 6687891.33707,356672.01101 6687891.38406,356674.14846 6687891.10533)"
180462,"LINESTRING(356390.87308 6687750.17482,356389.17518 6687752.82045,356386.65775 6687754.53418,356383.66079 6687755.16291,356380.67173 6687754.61182,356380.10341 6687754.35526)"
180463,"LINESTRING(356380.10341 6687754.35526,356377.99096 6687752.83023,356376.40130 6687750.50739,356375.74839 6687747.59657,356376.24428 6687744.61960,356377.71937 6687742.18705)"
180464,"LINESTRING(356377.71937 6687742.18705,356380.25682 6687740.29415,356383.37652 6687739.55822,356386.20869 6687740.01821,356388.89563 6687741.64368,356390.68190 6687744.08872,356391.40175 6687747.24046)"
180465,"LINESTRING(356391.40175 6687747.24046,356390.68190 6687744.08872,356388.89563 6687741.64368,356386.20869 6687740.01821,356383.37652 6687739.55822,356380.25682 6687740.29415,356377.71937 6687742.18705,356376.24428 6687744.61960,356375.74839 6687747.59657,356376.40130 6687750.50739,356377.99096 6687752.83023,356380.10341 6687754.35526,356380.67173 6687754.61182,356383.66079 6687755.16291,356386.65775 6687754.53418,356389.17518 6687752.82045,356390.87308 6687750.17482)"
180466,"LINESTRING(356547.33008 6687856.49059,356533.86179 6687889.93195)"
180467,"LINESTRING(356533.86179 6687889.93195,356547.33008 6687856.49059)"
180468,"LINESTRING(356802.03154 6687929.23291,356812.45602 6687933.95168,356824.22906 6687939.70552,356876.39278 6687965.21102,356902.99396 6687978.69064,356921.60317 6687988.47981,356930.87042 6687993.12067)"
180469,"LINESTRING(356930.87042 6687993.12067,356921.60317 6687988.47981,356902.99396 6687978.69064,356876.39278 6687965.21102,356824.22906 6687939.70552,356812.45602 6687933.95168,356802.03154 6687929.23291)"
181643,"LINESTRING(356552.98795 6688447.65124,356544.84538 6688462.14995)"
181644,"LINESTRING(356544.84538 6688462.14995,356513.65846 6688527.44190,356491.35854 6688574.56527,356474.96795 6688601.45502,356466.83787 6688613.66115)"
182323,"LINESTRING(357359.00219 6689077.56736,357361.30715 6689071.10426,357363.45729 6689061.81290)"
1830,"LINESTRING(355909.67823 6688223.52523,355881.29058 6688214.20289)"
1831,"LINESTRING(355881.29058 6688214.20289,355870.27720 6688210.58780,355861.04162 6688207.56003,355805.38857 6688189.31850,355777.87502 6688180.30225,355756.44445 6688171.71405,355734.57641 6688162.77287,355732.01252 6688161.44100,355726.45437 6688158.54618,355646.22509 6688117.43547,355640.04131 6688113.68674,355635.30344 6688111.86842)"
183282,"LINESTRING(357750.27386 6688100.56622,357751.48320 6688098.51644)"
183283,"LINESTRING(357751.48320 6688098.51644,357750.27386 6688100.56622)"
184248,"LINESTRING(355083.73348 6688503.89183,355130.35019 6688507.59503,355151.89373 6688509.60996,355159.80635 6688510.34319)"
184249,"LINESTRING(355159.80635 6688510.34319,355151.89373 6688509.60996,355130.35019 6688507.59503,355083.73348 6688503.89183)"
1848,"LINESTRING(356046.86830 6688056.75684,356022.66872 6688119.17869,356018.89360 6688128.79791)"
1850,"LINESTRING(355958.46311 6688226.94307,355959.93862 6688222.41866,355964.03459 6688212.58062,355973.29632 6688189.62743,355992.78022 6688143.40983,355998.99609 6688127.46375)"
1851,"LINESTRING(355998.99609 6688127.46375,356003.95128 6688113.19251,356026.47599 6688056.70835)"
1852,"LINESTRING(356026.47599 6688056.70835,356028.88054 6688049.88293,356050.75829 6687991.11083)"
1853,"LINESTRING(356050.75829 6687991.11083,356078.80176 6687909.45306,356088.54243 6687879.52980,356100.35247 6687846.82818)"
1854,"LINESTRING(356100.35247 6687846.82818,356111.66337 6687816.64760,356114.61739 6687809.08962,356117.26975 6687801.56015)"
185429,"LINESTRING(353968.88728 6687755.21040,353970.16955 6687754.56861,353971.55923 6687754.20987,353972.99651 6687754.14879,353974.41336 6687754.38930,353975.74867 6687754.92383,353976.94005 6687755.72261,353977.94023 6687756.75500,353978.69309 6687757.96863)"
185430,"LINESTRING(353978.69309 6687757.96863,353979.16068 6687759.23217,353979.36632 6687760.55541,353979.30743 6687761.89399,353978.98145 6687763.20355,353978.40719 6687764.41624,353977.60539 6687765.49748,353976.60372 6687766.40117,353975.44494 6687767.08030)"
185431,"LINESTRING(353975.44494 6687767.08030,353976.60372 6687766.40117,353977.60539 6687765.49748,353978.40719 6687764.41624,353978.98145 6687763.20355,353979.30743 6687761.89399,353979.36632 6687760.55541,353979.16068 6687759.23217,353978.69309 6687757.96863,353977.94023 6687756.75500,353976.94005 6687755.72261,353975.74867 6687754.92383,353974.41336 6687754.38930,353972.99651 6687754.14879,353971.55923 6687754.20987,353970.16955 6687754.56861,353968.88728 6687755.21040)"
185488,"LINESTRING(354267.13509 6688166.84520,354257.58595 6688165.88526,354248.91490 6688165.03024)"
185498,"LINESTRING(354281.71382 6688168.23697,354267.13509 6688166.84520)"
1855,"LINESTRING(356117.26975 6687801.56015,356122.32750 6687789.45275)"
186830,"LINESTRING(356676.03220 6688196.00765,356669.15547 6688196.93735,356662.34880 6688195.52654)"
186831,"LINESTRING(356662.34880 6688195.52654,356657.57875 6688192.21839,356654.06780 6688186.54581)"
186848,"LINESTRING(356488.61428 6688038.23269,356493.20209 6688045.08931,356499.52398 6688051.37883,356507.87718 6688058.70854,356541.34356 6688090.01600)"
186853,"LINESTRING(356656.50172 6688158.21224,356662.17128 6688156.59541,356668.68320 6688157.09971)"
187084,"LINESTRING(355712.25611 6688090.79457,355731.05155 6688093.39299,355785.77039 6688099.49348,355816.14435 6688102.88184,355909.29427 6688113.37596,355912.70241 6688114.35881,355916.12566 6688115.34080,355919.55712 6688116.33345)"
187898,"LINESTRING(355411.97657 6688325.42168,355411.74510 6688327.71593,355410.12919 6688343.71976,355404.91662 6688395.39062,355404.61715 6688398.34524,355404.40132 6688400.51620,355403.38377 6688410.59971)"
187899,"LINESTRING(355403.38377 6688410.59971,355404.40132 6688400.51620,355404.61715 6688398.34524,355404.91662 6688395.39062,355410.12919 6688343.71976,355411.74510 6688327.71593,355411.97657 6688325.42168)"
187900,"LINESTRING(355374.76854 6688718.05730,355373.67198 6688725.06342)"
187901,"LINESTRING(355373.67198 6688725.06342,355374.76854 6688718.05730)"
188885,"LINESTRING(354466.41370 6688185.54440,354408.37802 6688179.81492,354388.26524 6688177.92000,354375.50320 6688176.73429,354375.01504 6688176.68468,354313.37913 6688170.98661,354293.03586 6688169.17212,354281.71382 6688168.23697)"
188886,"LINESTRING(354613.99670 6688199.34233,354608.90237 6688198.96960,354558.36795 6688193.66125,354543.61651 6688192.55697,354505.83409 6688188.65823,354497.28077 6688188.26333,354487.11252 6688187.21650)"
188887,"LINESTRING(354487.11252 6688187.21650,354476.87526 6688186.41845)"
188888,"LINESTRING(354476.87526 6688186.41845,354466.41370 6688185.54440)"
189760,"LINESTRING(356129.89624 6687741.83068,356130.80717 6687739.74211,356131.99914 6687737.79312,356133.45202 6687736.02935,356135.12994 6687734.48628,356137.01086 6687733.17628,356139.05199 6687732.14633,356141.21619 6687731.40969,356143.45811 6687730.96898,356145.74058 6687730.83747)"
190481,"LINESTRING(355921.12631 6687833.04860,355919.82463 6687823.75543)"
190674,"LINESTRING(356203.33620 6687780.64650,356202.56285 6687780.78006,356201.67987 6687780.85318,356200.55429 6687780.79564,356199.58859 6687780.61762,356198.41425 6687780.24023,356197.57245 6687779.84368,356196.92024 6687779.44734,356196.24652 6687778.94097,356195.39556 6687778.12215,356194.88173 6687777.49531,356194.28134 6687776.55080,356193.84095 6687775.61932,356193.56503 6687774.77851,356193.44559 6687774.28471,356193.32529 6687773.51282,356193.27982 6687772.59197,356193.34261 6687771.57587,356193.46736 6687770.84549,356193.65512 6687770.15597,356193.97062 6687769.31446,356194.31018 6687768.62733,356194.81782 6687767.83039)"
190679,"LINESTRING(356080.17759 6687728.85207,356080.19426 6687727.69399,356080.34826 6687726.55025,356080.63201 6687725.42128,356081.03169 6687724.33014,356081.55614 6687723.29856,356082.19022 6687722.32743,356082.93523 6687721.43891)"
190680,"LINESTRING(356082.93523 6687721.43891,356083.73198 6687720.65867,356084.61070 6687719.98496,356085.55499 6687719.39649,356086.55102 6687718.91630,356087.59879 6687718.54439,356088.68318 6687718.28163,356089.78971 6687718.13998,356090.90328 6687718.12031,356092.00812 6687718.21241)"
190681,"LINESTRING(356092.00812 6687718.21241,356093.05889 6687718.41888,356094.09273 6687718.72647,356095.07942 6687719.13691,356096.01960 6687719.66129,356096.90379 6687720.26678,356097.71750 6687720.96534,356098.45948 6687721.73479,356099.10767 6687722.58753,356099.67593 6687723.50051)"
190682,"LINESTRING(356099.67593 6687723.50051,356100.17627 6687724.55091,356100.55824 6687725.65264,356100.81365 6687726.79504,356100.93365 6687727.95637,356100.92517 6687729.12510,356100.78692 6687730.27906,356100.51892 6687731.41825)"
191107,"LINESTRING(356003.95659 6688706.46234,355999.68105 6688713.57369,355997.01804 6688720.38068)"
191812,"LINESTRING(355253.40724 6687722.94885,355243.27372 6687716.07966,355238.03284 6687711.07521,355235.43802 6687708.68834)"
191816,"LINESTRING(355867.27971 6687827.90894,355903.46413 6687824.86563,355919.82463 6687823.75543)"
191831,"LINESTRING(355358.10240 6687825.02644,355253.40724 6687722.94885)"
191832,"LINESTRING(355253.40724 6687722.94885,355358.10240 6687825.02644)"
191841,"LINESTRING(355877.19451 6687834.94751,355865.83035 6687835.78084)"
191843,"LINESTRING(355857.86991 6687828.70747,355867.27971 6687827.90894)"
191890,"LINESTRING(357396.47527 6688838.58623,357399.67265 6688824.02778,357401.33900 6688820.17150,357403.11879 6688816.44222,357411.90364 6688808.61688)"
193252,"LINESTRING(355820.32994 6688630.94563,355817.92522 6688636.97010,355813.81438 6688640.75648)"
193253,"LINESTRING(355813.81438 6688640.75648,355809.25953 6688645.91474)"
193279,"LINESTRING(354546.23021 6688722.29735,354578.19640 6688664.68152)"
193280,"LINESTRING(354578.19640 6688664.68152,354546.23021 6688722.29735)"
193284,"LINESTRING(355787.11114 6688637.73508,355790.59821 6688630.10162,355796.37587 6688618.40847,355801.24940 6688605.49910)"
193351,"LINESTRING(355130.20247 6688762.68469,355130.02998 6688763.37337,355129.80267 6688764.03183,355129.52183 6688764.68226,355129.17797 6688765.29183,355128.78685 6688765.87075,355128.34091 6688766.41946,355127.85463 6688766.92599,355127.32044 6688767.39079,355126.75282 6688767.80189,355126.14421 6688768.15973)"
193352,"LINESTRING(355126.14421 6688768.15973,355125.58401 6688768.43689,355124.99858 6688768.67100,355124.40239 6688768.85010,355123.78916 6688768.99681,355123.17273 6688769.08807,355122.54554 6688769.12432,355121.92333 6688769.11578)"
193353,"LINESTRING(355121.92333 6688769.11578,355121.26834 6688769.06463,355120.61706 6688768.94650,355119.98589 6688768.78271,355119.36662 6688768.56260,355118.76746 6688768.29682,355118.18841 6688767.98537,355117.64457 6688767.62739,355117.12084 6688767.22373,355116.64053 6688766.78419,355116.19543 6688766.29811,355115.79439 6688765.78723,355115.42922 6688765.24089,355115.11565 6688764.66932,355114.85370 6688764.07252,355114.63581 6688763.45091,355114.47017 6688762.81516,355114.35743 6688762.17636,355114.29695 6688761.52340,355114.28936 6688760.86739)"
193354,"LINESTRING(355114.28936 6688760.86739,355114.34222 6688760.20788,355114.44170 6688759.56793,355114.59408 6688758.92493,355114.80064 6688758.30104,355115.06137 6688757.69628,355115.36937 6688757.12216,355115.71643 6688756.56804,355116.11012 6688756.03348,355116.55235 6688755.55174,355117.02672 6688755.10152,355117.54081 6688754.68238,355118.08832 6688754.31695,355118.66107 6688753.99456,355119.25905 6688753.71522,355119.87535 6688753.49045,355120.50997 6688753.32026,355121.15471 6688753.19398,355121.81020 6688753.12271,355122.46891 6688753.10689,355123.12326 6688753.14696,355123.78082 6688753.24247,355124.41827 6688753.38364,355125.05137 6688753.58070,355125.65744 6688753.83496,355126.24278 6688754.12379,355126.80864 6688754.46938,355127.33929 6688754.86151,355127.83407 6688755.28909,355128.29364 6688755.76321,355128.71671 6688756.26169)"
193355,"LINESTRING(355128.71671 6688756.26169,355128.29364 6688755.76321,355127.83407 6688755.28909,355127.33929 6688754.86151,355126.80864 6688754.46938,355126.24278 6688754.12379,355125.65744 6688753.83496,355125.05137 6688753.58070,355124.41827 6688753.38364,355123.78082 6688753.24247,355123.12326 6688753.14696,355122.46891 6688753.10689,355121.81020 6688753.12271,355121.15471 6688753.19398,355120.50997 6688753.32026,355119.87535 6688753.49045,355119.25905 6688753.71522,355118.66107 6688753.99456,355118.08832 6688754.31695,355117.54081 6688754.68238,355117.02672 6688755.10152,355116.55235 6688755.55174,355116.11012 6688756.03348,355115.71643 6688756.56804,355115.36937 6688757.12216,355115.06137 6688757.69628,355114.80064 6688758.30104,355114.59408 6688758.92493,355114.44170 6688759.56793,355114.34222 6688760.20788,355114.28936 6688760.86739,355114.29695 6688761.52340,355114.35743 6688762.17636,355114.47017 6688762.81516,355114.63581 6688763.45091,355114.85370 6688764.07252,355115.11565 6688764.66932,355115.42922 6688765.24089,355115.79439 6688765.78723,355116.19543 6688766.29811,355116.64053 6688766.78419,355117.12084 6688767.22373,355117.64457 6688767.62739,355118.18841 6688767.98537,355118.76746 6688768.29682,355119.36662 6688768.56260,355119.98589 6688768.78271,355120.61706 6688768.94650,355121.26834 6688769.06463,355121.92333 6688769.11578,355122.54554 6688769.12432,355123.17273 6688769.08807,355123.78916 6688768.99681,355124.40239 6688768.85010,355124.99858 6688768.67100,355125.58401 6688768.43689,355126.14421 6688768.15973,355126.75282 6688767.80189,355127.32044 6688767.39079,355127.85463 6688766.92599,355128.34091 6688766.41946,355128.78685 6688765.87075,355129.17797 6688765.29183,355129.52183 6688764.68226,355129.80267 6688764.03183,355130.02998 6688763.37337,355130.20247 6688762.68469)"
193356,"LINESTRING(355114.28936 6688760.86739,355107.28799 6688761.07180,355103.90984 6688761.52297,355087.07068 6688763.75360,355063.59695 6688767.68072,355049.03394 6688770.72561,355000.04665 6688781.45751,354989.41090 6688783.97507,354979.03918 6688787.25623,354972.17827 6688789.88934,354963.84866 6688793.60875,354958.76177 6688796.23943)"
193357,"LINESTRING(354958.76177 6688796.23943,354963.84866 6688793.60875,354972.17827 6688789.88934,354979.03918 6688787.25623,354989.41090 6688783.97507,355000.04665 6688781.45751,355049.03394 6688770.72561,355063.59695 6688767.68072,355087.07068 6688763.75360,355103.90984 6688761.52297,355107.28799 6688761.07180,355114.28936 6688760.86739)"
193360,"LINESTRING(355128.71671 6688756.26169,355136.01917 6688750.51014,355138.54287 6688748.91786,355144.66273 6688746.97310,355147.74785 6688746.30524,355153.75581 6688745.17917,355364.19216 6688698.89680)"
193361,"LINESTRING(355364.19216 6688698.89680,355153.75581 6688745.17917,355147.74785 6688746.30524,355144.66273 6688746.97310,355138.54287 6688748.91786,355136.01917 6688750.51014,355128.71671 6688756.26169)"
193805,"LINESTRING(356272.00034 6687434.26283,356272.34742 6687425.54222,356271.41268 6687418.39746)"
193806,"LINESTRING(356294.03228 6687411.78762,356289.78473 6687413.87916,356285.68578 6687417.49756,356280.21069 6687422.10756)"
193959,"LINESTRING(356259.80384 6687692.53483,356265.79440 6687693.32466,356272.24854 6687694.92224,356278.41335 6687697.02605,356299.96625 6687705.62024)"
193960,"LINESTRING(356299.96625 6687705.62024,356278.41335 6687697.02605,356272.24854 6687694.92224,356265.79440 6687693.32466,356259.80384 6687692.53483)"
193977,"LINESTRING(356299.96625 6687705.62024,356360.15999 6687730.38085,356373.34748 6687738.82280,356377.71937 6687742.18705)"
193978,"LINESTRING(356377.71937 6687742.18705,356373.34748 6687738.82280,356360.15999 6687730.38085,356299.96625 6687705.62024)"
194709,"LINESTRING(356688.96533 6688358.07183,356693.40283 6688363.24607)"
194712,"LINESTRING(356700.92044 6688371.61432,356718.72195 6688390.57270,356780.68669 6688456.55756,356793.68323 6688471.20856,356821.32317 6688500.80534)"
194734,"LINESTRING(353498.10108 6687792.02834,353553.46827 6687820.53528,353562.30336 6687825.11828)"
196104,"LINESTRING(355974.58903 6688676.94649,356127.35259 6688740.32748,356226.09058 6688783.12585,356234.36054 6688787.17774,356237.99208 6688788.49281)"
196105,"LINESTRING(356237.99208 6688788.49281,356234.36054 6688787.17774,356226.09058 6688783.12585,356127.35259 6688740.32748,355974.58903 6688676.94649)"
196290,"LINESTRING(354794.02048 6687317.03706,354797.56407 6687335.03466,354798.08871 6687342.26976,354797.46717 6687352.76439,354796.12154 6687362.93374)"
196331,"LINESTRING(356134.03204 6687167.77371,356132.26788 6687165.71689)"
196332,"LINESTRING(356132.26788 6687165.71689,356126.10911 6687157.80502)"
196613,"LINESTRING(355852.67748 6687741.03230,355908.78795 6687805.54405,355915.09738 6687813.17998,355917.57907 6687817.68763,355918.35243 6687819.79038,355919.82463 6687823.75543)"
